census_tract,Measure,health_outcome_value,TotalPopulation,Geolocation,CategoryID,health_outcome_label
51710000201,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",49.4,2742,POINT (-76.23748996 36.94398512),PREVENT,COREW
51710005602,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",72.1,3397,POINT (-76.24369829 36.91958478),PREVENT,COLON_SCREEN
51710002900,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",71.5,3973,POINT (-76.28102761 36.87471555),PREVENT,COLON_SCREEN
51710006605,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,79.6,2672,POINT (-76.20449231 36.91253579),PREVENT,BPMED
51710003800,Mammography use among women aged 50-74 years,83.4,22065,POINT (-76.3066606 36.86906456),PREVENT,MAMMOUSE
51710006606,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",76.2,4177,POINT (-76.22590948 36.90958277),PREVENT,COLON_SCREEN
51710004600,Mammography use among women aged 50-74 years,84.8,2193,POINT (-76.25252421 36.8422434),PREVENT,MAMMOUSE
51710002400,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",49.4,3461,POINT (-76.30969082 36.89706478),PREVENT,COREM
51710005701,Cervical cancer screening among adult women aged 21-65 years,82.6,4663,POINT (-76.2553866 36.91099182),PREVENT,CERVICAL
51710005602,Cervical cancer screening among adult women aged 21-65 years,82,3397,POINT (-76.24369829 36.91958478),PREVENT,CERVICAL
51710004800,Visits to doctor for routine checkup within the past year among adults aged >=18 years,82,1402,POINT (-76.28026309 36.84420395),PREVENT,CHECKUP
51710004600,Visits to doctor for routine checkup within the past year among adults aged >=18 years,82.7,2193,POINT (-76.25252421 36.8422434),PREVENT,CHECKUP
51710006100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",73.6,7740,POINT (-76.24276354 36.87392642),PREVENT,COLON_SCREEN
51710003600,Current lack of health insurance among adults aged 18-64 years,4.6,1357,POINT (-76.28748476 36.86569697),PREVENT,ACCESS2
51710005702,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",37.3,2602,POINT (-76.24971851 36.89818847),PREVENT,COREM
51710001700,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",47.1,2246,POINT (-76.28225129 36.90521532),PREVENT,COREM
51710006602,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",75.3,2441,POINT (-76.22082966 36.92333687),PREVENT,COLON_SCREEN
51710007002,Visits to dentist or dental clinic among adults aged >=18 years,66.7,3559,POINT (-76.21770244 36.84569074),PREVENT,DENTAL
51710002500,Visits to doctor for routine checkup within the past year among adults aged >=18 years,74.4,4748,POINT (-76.30738283 36.88245572),PREVENT,CHECKUP
51710001300,Visits to dentist or dental clinic among adults aged >=18 years,58.2,2378,POINT (-76.28029637 36.91780115),PREVENT,DENTAL
51710001500,Mammography use among women aged 50-74 years,82,1995,POINT (-76.28375154 36.91302891),PREVENT,MAMMOUSE
51710006607,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",43.9,3030,POINT (-76.21658621 36.89678113),PREVENT,COREM
51710005800,Visits to doctor for routine checkup within the past year among adults aged >=18 years,81.4,4591,POINT (-76.23866298 36.90781786),PREVENT,CHECKUP
51710004500,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",34.5,1374,POINT (-76.25055325 36.84960713),PREVENT,COREM
51710006902,Cervical cancer screening among adult women aged 21-65 years,82.6,2734,POINT (-76.1995336 36.8386001),PREVENT,CERVICAL
51710002600,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,48.5,3835,POINT (-76.29714751 36.8858584),PREVENT,BPMED
51710000800,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",44.1,2075,POINT (-76.26881805 36.93878702),PREVENT,COREM
51710005500,Visits to dentist or dental clinic among adults aged >=18 years,54.4,2855,POINT (-76.26143124 36.92347901),PREVENT,DENTAL
51710001100,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,69,2593,POINT (-76.31191959 36.92979392),PREVENT,BPMED
51710003200,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",36,2642,POINT (-76.26099194 36.87209972),PREVENT,COREM
51710005903,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",39.6,1623,POINT (-76.22241485 36.87803636),PREVENT,COREM
51710001700,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,80,2246,POINT (-76.28225129 36.90521532),PREVENT,BPMED
51710004400,Visits to doctor for routine checkup within the past year among adults aged >=18 years,83.4,1460,POINT (-76.25393447 36.85594681),PREVENT,CHECKUP
51710006000,Visits to dentist or dental clinic among adults aged >=18 years,59.1,3578,POINT (-76.24314779 36.88692542),PREVENT,DENTAL
51710002200,Visits to doctor for routine checkup within the past year among adults aged >=18 years,79.4,1905,POINT (-76.28008644 36.89700155),PREVENT,CHECKUP
51710006901,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",76.8,3384,POINT (-76.19874255 36.85420201),PREVENT,COLON_SCREEN
51710003700,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,69,2166,POINT (-76.29670837 36.86892066),PREVENT,BPMED
51710001200,Cervical cancer screening among adult women aged 21-65 years,83.1,3490,POINT (-76.3044108 36.91089776),PREVENT,CERVICAL
51710006602,Cervical cancer screening among adult women aged 21-65 years,83.4,2441,POINT (-76.22082966 36.92333687),PREVENT,CERVICAL
51710004700,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",37.2,2768,POINT (-76.26708391 36.84592943),PREVENT,COREM
51710002000,Visits to doctor for routine checkup within the past year among adults aged >=18 years,79.9,1320,POINT (-76.26147458 36.89686213),PREVENT,CHECKUP
51710006603,Cervical cancer screening among adult women aged 21-65 years,82.2,2400,POINT (-76.21016485 36.92172042),PREVENT,CERVICAL
51710003200,Current lack of health insurance among adults aged 18-64 years,11,2642,POINT (-76.26099194 36.87209972),PREVENT,ACCESS2
51710005000,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,82.8,3271,POINT (-76.28278864 36.83259999),PREVENT,BPMED
51710003100,Visits to doctor for routine checkup within the past year among adults aged >=18 years,80.6,3116,POINT (-76.25701303 36.88196157),PREVENT,CHECKUP
51710002500,Mammography use among women aged 50-74 years,85.7,4748,POINT (-76.30738283 36.88245572),PREVENT,MAMMOUSE
51710006607,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",49,3030,POINT (-76.21658621 36.89678113),PREVENT,COREW
51710002300,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,76.9,2028,POINT (-76.2984604 36.897845),PREVENT,BPMED
51710003400,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",31.1,2068,POINT (-76.26703827 36.86517359),PREVENT,COREM
51710006502,Mammography use among women aged 50-74 years,83.2,2579,POINT (-76.18802269 36.92719523),PREVENT,MAMMOUSE
51710004001,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,76.2,1037,POINT (-76.29183834 36.85983829),PREVENT,BPMED
51710006607,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,81.6,3030,POINT (-76.21658621 36.89678113),PREVENT,BPMED
51710006606,Visits to doctor for routine checkup within the past year among adults aged >=18 years,79.3,4177,POINT (-76.22590948 36.90958277),PREVENT,CHECKUP
51710000300,Visits to dentist or dental clinic among adults aged >=18 years,68.9,2985,POINT (-76.25319205 36.95136103),PREVENT,DENTAL
51710001600,Mammography use among women aged 50-74 years,83.8,1678,POINT (-76.29253882 36.91607892),PREVENT,MAMMOUSE
51710000300,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,78.4,2985,POINT (-76.25319205 36.95136103),PREVENT,BPMED
51710005903,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,78.1,1623,POINT (-76.22241485 36.87803636),PREVENT,BPMED
51710000901,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,42.3,5472,POINT (-76.29947547 36.92486123),PREVENT,BPMED
51710000600,Current lack of health insurance among adults aged 18-64 years,10.2,4327,POINT (-76.253423 36.9404275),PREVENT,ACCESS2
51710001600,Cholesterol screening among adults aged >=18 years,85.8,1678,POINT (-76.29253882 36.91607892),PREVENT,CHOLSCREEN
51710003300,Current lack of health insurance among adults aged 18-64 years,12.1,2651,POINT (-76.2535438 36.86666348),PREVENT,ACCESS2
51710004100,Visits to dentist or dental clinic among adults aged >=18 years,31,2029,POINT (-76.28300509 36.85689011),PREVENT,DENTAL
51710006601,Visits to doctor for routine checkup within the past year among adults aged >=18 years,79.4,723,POINT (-76.22959011 36.92290144),PREVENT,CHECKUP
51710005701,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",72,4663,POINT (-76.2553866 36.91099182),PREVENT,COLON_SCREEN
51710002200,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,79.8,1905,POINT (-76.28008644 36.89700155),PREVENT,BPMED
51710004002,Cervical cancer screening among adult women aged 21-65 years,83.7,3097,POINT (-76.30109372 36.85947243),PREVENT,CERVICAL
51710005903,Mammography use among women aged 50-74 years,80.7,1623,POINT (-76.22241485 36.87803636),PREVENT,MAMMOUSE
51710006400,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,83.2,3277,POINT (-76.2350247 36.84692188),PREVENT,BPMED
51710004700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",77.1,2768,POINT (-76.26708391 36.84592943),PREVENT,COLON_SCREEN
51710005902,Visits to doctor for routine checkup within the past year among adults aged >=18 years,78.4,3907,POINT (-76.2276269 36.88619237),PREVENT,CHECKUP
51710006200,Visits to doctor for routine checkup within the past year among adults aged >=18 years,79.2,3305,POINT (-76.21691302 36.87205539),PREVENT,CHECKUP
51710000100,Cholesterol screening among adults aged >=18 years,84.9,2356,POINT (-76.22324269 36.93630231),PREVENT,CHOLSCREEN
51710006502,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",45.5,2579,POINT (-76.18802269 36.92719523),PREVENT,COREM
51710005602,Visits to dentist or dental clinic among adults aged >=18 years,60,3397,POINT (-76.24369829 36.91958478),PREVENT,DENTAL
51710005901,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",32,4678,POINT (-76.23404891 36.89658803),PREVENT,COREM
51710002600,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",69.4,3835,POINT (-76.29714751 36.8858584),PREVENT,COLON_SCREEN
51710006100,Visits to dentist or dental clinic among adults aged >=18 years,58.1,7740,POINT (-76.24276354 36.87392642),PREVENT,DENTAL
51710001700,Current lack of health insurance among adults aged 18-64 years,6.8,2246,POINT (-76.28225129 36.90521532),PREVENT,ACCESS2
51710003400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",74.2,2068,POINT (-76.26703827 36.86517359),PREVENT,COLON_SCREEN
51710002700,Cervical cancer screening among adult women aged 21-65 years,80.9,2900,POINT (-76.29499413 36.87621432),PREVENT,CERVICAL
51710002500,Current lack of health insurance among adults aged 18-64 years,10,4748,POINT (-76.30738283 36.88245572),PREVENT,ACCESS2
51710000700,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",51.3,2864,POINT (-76.2537628 36.93309729),PREVENT,COREW
51710000600,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",46.8,4327,POINT (-76.253423 36.9404275),PREVENT,COREW
51710003300,Visits to dentist or dental clinic among adults aged >=18 years,50.3,2651,POINT (-76.2535438 36.86666348),PREVENT,DENTAL
51710000202,Visits to doctor for routine checkup within the past year among adults aged >=18 years,77.3,3869,POINT (-76.23904879 36.93745451),PREVENT,CHECKUP
51710000800,Cholesterol screening among adults aged >=18 years,82.4,2075,POINT (-76.26881805 36.93878702),PREVENT,CHOLSCREEN
51710005100,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",29,4522,POINT (-76.25961471 36.8317244),PREVENT,COREM
51710004800,Cervical cancer screening among adult women aged 21-65 years,75.4,1402,POINT (-76.28026309 36.84420395),PREVENT,CERVICAL
51710006605,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",45.6,2672,POINT (-76.20449231 36.91253579),PREVENT,COREM
51710002600,Mammography use among women aged 50-74 years,83.3,3835,POINT (-76.29714751 36.8858584),PREVENT,MAMMOUSE
51710004700,Mammography use among women aged 50-74 years,87,2768,POINT (-76.26708391 36.84592943),PREVENT,MAMMOUSE
51710003100,Mammography use among women aged 50-74 years,82.8,3116,POINT (-76.25701303 36.88196157),PREVENT,MAMMOUSE
51710000400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",72.8,3241,POINT (-76.28108443 36.96558599),PREVENT,COLON_SCREEN
51710000201,Current lack of health insurance among adults aged 18-64 years,8.5,2742,POINT (-76.23748996 36.94398512),PREVENT,ACCESS2
51710004600,Visits to dentist or dental clinic among adults aged >=18 years,45.2,2193,POINT (-76.25252421 36.8422434),PREVENT,DENTAL
